,labels,messages,sentiment_default,score_default,pred_sentiment_default,accurate_default,sentiment_finbert,score_finbert,pred_sentiment_finbert,accurate_finbert
84,positive,"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .","[{'label': 'POSITIVE', 'score': 0.9996159076690674}]",0.9996159076690674,POSITIVE,1,"[{'label': 'positive', 'score': 0.9997732043266296}]",0.9997732043266296,positive,1
85,neutral,No blind-spots coming from 1 vantage point allows investigators to see the whole story in high resolution with no unbroken video .,"[{'label': 'NEGATIVE', 'score': 0.9682960510253906}]",0.9682960510253906,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9997699856758118}]",0.9997699856758118,neutral,1
86,positive,"The company still expects its turnover in 2010 to slightly increase from the level of 2009 , adding that `` market predictability is still too poor for trustworthy forecasts on the market development of the contract manufacturing business during the current year '' .","[{'label': 'NEGATIVE', 'score': 0.999512791633606}]",0.999512791633606,NEGATIVE,0,"[{'label': 'positive', 'score': 0.999830961227417}]",0.999830961227417,positive,1
87,positive,The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,"[{'label': 'POSITIVE', 'score': 0.9994982481002808}]",0.9994982481002808,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998328685760498}]",0.9998328685760498,positive,1
88,positive,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .","[{'label': 'NEGATIVE', 'score': 0.8373866677284241}]",0.8373866677284241,NEGATIVE,0,"[{'label': 'positive', 'score': 0.99983811378479}]",0.99983811378479,positive,1
89,positive,"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .","[{'label': 'POSITIVE', 'score': 0.9969720840454102}]",0.9969720840454102,POSITIVE,1,"[{'label': 'positive', 'score': 0.9988967180252075}]",0.9988967180252075,positive,1
90,positive,"`` The change will optimize the operational efficiencies of our growing business , '' said Julia Prohaska , director of marketing communications for Fiskars .","[{'label': 'POSITIVE', 'score': 0.9993711113929749}]",0.9993711113929749,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998182654380798}]",0.9998182654380798,positive,1
91,positive,"`` They would invest not only in the physical infrastructure , but would also provide know-how for managing and developing science and technology parks , '' said Sunrise Valley director Andrius Bagdonas .","[{'label': 'POSITIVE', 'score': 0.9966624975204468}]",0.9966624975204468,POSITIVE,1,"[{'label': 'positive', 'score': 0.9993220567703247}]",0.9993220567703247,positive,1
92,positive,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .","[{'label': 'NEGATIVE', 'score': 0.9710733890533447}]",0.9710733890533447,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998365640640259}]",0.9998365640640259,positive,1
93,positive,Finnish Aktia Group 's operating profit rose to EUR 17.5 mn in the first quarter of 2010 from EUR 8.2 mn in the first quarter of 2009 .,"[{'label': 'NEGATIVE', 'score': 0.9752652049064636}]",0.9752652049064636,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998373985290527}]",0.9998373985290527,positive,1
94,positive,Finnish Bank of +_land 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,"[{'label': 'NEGATIVE', 'score': 0.8346409201622009}]",0.8346409201622009,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998505115509033}]",0.9998505115509033,positive,1
95,positive,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .","[{'label': 'NEGATIVE', 'score': 0.9106913208961487}]",0.9106913208961487,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998250603675842}]",0.9998250603675842,positive,1
96,positive,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","[{'label': 'POSITIVE', 'score': 0.8694751262664795}]",0.8694751262664795,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998296499252319}]",0.9998296499252319,positive,1
97,positive,Net sales of Finnish food industry company L+Ænnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 .,"[{'label': 'POSITIVE', 'score': 0.9326620697975159}]",0.9326620697975159,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998435974121094}]",0.9998435974121094,positive,1
98,positive,An individual promotion also generated slightly higher-than-expected revenues .,"[{'label': 'POSITIVE', 'score': 0.9975874423980713}]",0.9975874423980713,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998217225074768}]",0.9998217225074768,positive,1
99,positive,Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement .,"[{'label': 'POSITIVE', 'score': 0.9984092116355896}]",0.9984092116355896,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998562335968018}]",0.9998562335968018,positive,1
100,positive,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 .","[{'label': 'POSITIVE', 'score': 0.8388713002204895}]",0.8388713002204895,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998316764831543}]",0.9998316764831543,positive,1
101,positive,Circulation revenue has increased by 5 % in Finland and 4 % in Sweden in 2008 .,"[{'label': 'POSITIVE', 'score': 0.9963717460632324}]",0.9963717460632324,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998427629470825}]",0.9998427629470825,positive,1
102,positive,Clothing chain Sepp+Æl+Æ 's net sales increased by 7.0 % to EUR 30.8 mn .,"[{'label': 'POSITIVE', 'score': 0.9328980445861816}]",0.9328980445861816,POSITIVE,1,"[{'label': 'positive', 'score': 0.999845027923584}]",0.999845027923584,positive,1
103,positive,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,"[{'label': 'POSITIVE', 'score': 0.9435432553291321}]",0.9435432553291321,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998161196708679}]",0.9998161196708679,positive,1
104,positive,Finnish and Swedish construction markets are still experiencing an estimated 4 % annual growth in 2008 .,"[{'label': 'POSITIVE', 'score': 0.9971444010734558}]",0.9971444010734558,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998190999031067}]",0.9998190999031067,positive,1
105,positive,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 .","[{'label': 'POSITIVE', 'score': 0.9976996779441833}]",0.9976996779441833,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998440742492676}]",0.9998440742492676,positive,1
106,positive,"In 2009 , Fiskars ' cash flow from operating activities amounted to EUR121m , up from EUR97m in the previous year .","[{'label': 'NEGATIVE', 'score': 0.9695248007774353}]",0.9695248007774353,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998437166213989}]",0.9998437166213989,positive,1
107,positive,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .","[{'label': 'POSITIVE', 'score': 0.6806799173355103}]",0.6806799173355103,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998296499252319}]",0.9998296499252319,positive,1
108,positive,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","[{'label': 'POSITIVE', 'score': 0.578832745552063}]",0.578832745552063,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998445510864258}]",0.9998445510864258,positive,1
109,positive,"International sales rose by 59.8 % to EUR 1,244.4 mn .","[{'label': 'POSITIVE', 'score': 0.8690246343612671}]",0.8690246343612671,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998587369918823}]",0.9998587369918823,positive,1
110,neutral,Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,"[{'label': 'NEGATIVE', 'score': 0.8298170566558838}]",0.8298170566558838,NEGATIVE,0,"[{'label': 'neutral', 'score': 0.9998524188995361}]",0.9998524188995361,neutral,1
111,positive,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,"[{'label': 'POSITIVE', 'score': 0.9573429822921753}]",0.9573429822921753,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998565912246704}]",0.9998565912246704,positive,1
112,positive,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,"[{'label': 'POSITIVE', 'score': 0.8686812520027161}]",0.8686812520027161,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998655319213867}]",0.9998655319213867,positive,1
113,positive,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","[{'label': 'NEGATIVE', 'score': 0.6163433194160461}]",0.6163433194160461,NEGATIVE,0,"[{'label': 'positive', 'score': 0.999863862991333}]",0.999863862991333,positive,1
114,positive,"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .","[{'label': 'NEGATIVE', 'score': 0.5290902853012085}]",0.5290902853012085,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998395442962646}]",0.9998395442962646,positive,1
115,positive,"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .","[{'label': 'NEGATIVE', 'score': 0.9958199262619019}]",0.9958199262619019,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998605251312256}]",0.9998605251312256,positive,1
116,positive,Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,"[{'label': 'NEGATIVE', 'score': 0.7316354513168335}]",0.7316354513168335,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998096823692322}]",0.9998096823692322,positive,1
117,positive,Operating profit margin increased from 11.2 % to 11.7 % .,"[{'label': 'POSITIVE', 'score': 0.9663451313972473}]",0.9663451313972473,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998459815979004}]",0.9998459815979004,positive,1
118,positive,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,"[{'label': 'NEGATIVE', 'score': 0.9579011797904968}]",0.9579011797904968,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998124241828918}]",0.9998124241828918,positive,1
119,positive,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,"[{'label': 'NEGATIVE', 'score': 0.9857090711593628}]",0.9857090711593628,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998308420181274}]",0.9998308420181274,positive,1
120,positive,"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .","[{'label': 'NEGATIVE', 'score': 0.9838712215423584}]",0.9838712215423584,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998243451118469}]",0.9998243451118469,positive,1
121,positive,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .","[{'label': 'POSITIVE', 'score': 0.7356352806091309}]",0.7356352806091309,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998218417167664}]",0.9998218417167664,positive,1
122,positive,"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .","[{'label': 'POSITIVE', 'score': 0.9339963793754578}]",0.9339963793754578,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998501539230347}]",0.9998501539230347,positive,1
123,positive,Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,"[{'label': 'NEGATIVE', 'score': 0.5171034932136536}]",0.5171034932136536,NEGATIVE,0,"[{'label': 'positive', 'score': 0.999841570854187}]",0.999841570854187,positive,1
124,positive,"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .","[{'label': 'POSITIVE', 'score': 0.9987624883651733}]",0.9987624883651733,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998557567596436}]",0.9998557567596436,positive,1
125,positive,Sanoma Magazines ' net sales are estimated to grow in 2006 .,"[{'label': 'POSITIVE', 'score': 0.9975009560585022}]",0.9975009560585022,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998433589935303}]",0.9998433589935303,positive,1
126,positive,The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,"[{'label': 'POSITIVE', 'score': 0.9828304052352905}]",0.9828304052352905,POSITIVE,1,"[{'label': 'positive', 'score': 0.9997953772544861}]",0.9997953772544861,positive,1
127,positive,"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .","[{'label': 'NEGATIVE', 'score': 0.9921298623085022}]",0.9921298623085022,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9997897744178772}]",0.9997897744178772,positive,1
128,positive,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","[{'label': 'NEGATIVE', 'score': 0.9850482940673828}]",0.9850482940673828,NEGATIVE,0,"[{'label': 'positive', 'score': 0.9998264908790588}]",0.9998264908790588,positive,1
129,positive,The Department Store Division reported an increase in sales of 4 per cent .,"[{'label': 'POSITIVE', 'score': 0.9791309833526611}]",0.9791309833526611,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998542070388794}]",0.9998542070388794,positive,1
130,positive,The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,"[{'label': 'POSITIVE', 'score': 0.9525763392448425}]",0.9525763392448425,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998114705085754}]",0.9998114705085754,positive,1
131,positive,"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .","[{'label': 'POSITIVE', 'score': 0.9973202347755432}]",0.9973202347755432,POSITIVE,1,"[{'label': 'positive', 'score': 0.999847412109375}]",0.999847412109375,positive,1
132,positive,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","[{'label': 'POSITIVE', 'score': 0.9841326475143433}]",0.9841326475143433,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998306035995483}]",0.9998306035995483,positive,1
133,positive,"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .","[{'label': 'POSITIVE', 'score': 0.9967945218086243}]",0.9967945218086243,POSITIVE,1,"[{'label': 'positive', 'score': 0.9998432397842407}]",0.9998432397842407,positive,1
